SYSTEM,WATERWAY,SITE,TRANSECT,METRES,SPECIES,HITS,HEIGHT,DATE,SURVEY,NOTES
Glenelg,Glenelg,Warrock,8,0,Poa labillardierei var. labillardierei ,12,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,0,Haloragis aspera,1,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,0,Symphyotrichum subulatum,1,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,0,Lythrum spp.,5,0_1m,29/03/2023,7,small Lythrum
Glenelg,Glenelg,Warrock,8,0,Plantago major,1,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,0,Lachnagrostis filiformis s.l.,2,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,1,Bare,28,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,1,Litter,12,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,1,Lachnagrostis filiformis s.l.,4,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,1,Haloragis aspera,2,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,1,Poa labillardierei var. labillardierei ,6,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,1,Rytidosperma spp.,3,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,1,Goodenia radicans???,9,0_1m,29/03/2023,7,was Selliera - Selliera rad now Goodenia rad (VBA and VicFlora)
Glenelg,Glenelg,Warrock,8,2,Bare,14,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,2,Litter,26,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,2,Haloragis aspera,4,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,2,Poa labillardierei var. labillardierei ,11,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,2,Dactylis glomerata,6,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,2,Plantago lanceolata,2,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,2,Phalaris spp.,17,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,3,Bare,4,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,3,Litter,36,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,3,Poa labillardierei var. labillardierei ,4,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,3,Plantago lanceolata,3,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,3,Dactylis glomerata,11,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,3,Juncus spp.,2,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8,3,Phalaris spp.,26,0_1m,29/03/2023,7,CJ and HK - is this Dergholm T8?
Glenelg,Glenelg,Warrock,8-MCAC,-1,Bare,39,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,-1,Litter,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,-1,Eragrostis infecunda,38,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,-1,Selliera radicans,2,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,-1,Phragmites australis,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,-1,Alternanthera denticulata,9,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,-1,Cycnogeton procerum,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,-1,Symphyotrichum subulatum,3,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,-1,Lysimachia arvensis,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,-1,Centipedia cunninghamii,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,0,Bare,31,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,0,Litter,9,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,0,Poa labillardierei var. labillardierei ,2,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,0,Eragrostis infecunda,37,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,0,Selliera radicans,7,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,0,Dittrichia graveolens,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,0,Alternanthera denticulata,2,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,0,Crassula spp.,2,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,0,Centipedia cunninghamii,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,0,Symphyotrichum subulatum,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,1,Bare,17,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,1,Litter,17,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,1,Tree,6,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,1,Eragrostis infecunda,27,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,1,Alternanthera denticulata,8,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,1,Dittrichia graveolens,4,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,1,Oxalis spp.,2,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,1,Laphangium luteoalbum,2,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,1,Atriplex prostrata,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,1,Poa labillardierei var. labillardierei ,7,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,1,Lysimachia arvensis,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Bare,25,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Litter,15,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Poa labillardierei var. labillardierei ,8,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Eragrostis infecunda,17,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Lysimachia arvensis,4,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Juncus spp.,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Dittrichia graveolens,21,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Lythrum spp.,5,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Laphangium luteoalbum,5,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Oxalis spp.,4,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Cynodon dactylon var. dactylon,3,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Solanum spp.,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Cirsium vulgare,2,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Rumex brownii,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,2,Dysphania pumilio,2,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Bare,17,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Litter,23,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Cirsium vulgare,6,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Solanum spp.,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Dittrichia graveolens,15,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Oxalis spp.,2,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Laphangium luteoalbum,4,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Dysphania pumilio,4,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Lysimachia arvensis,3,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Eragrostis infecunda,5,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Atriplex prostrata,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Cynodon dactylon var. dactylon,4,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Atriplex prostrata,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Alternanthera denticulata,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Poa labillardierei var. labillardierei ,9,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Warrock,8-MCAC,3,Rumex spp.,1,0_1m,29/03/2023,7,MC and AC; Could be T6 as that's not recorded at all here
Glenelg,Glenelg,Weavers,1,-1,Tree,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,-1,Water,39,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,-1,Cycnogeton spp.,3,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,-1,Isolepis inundatus,5,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,-1,Ranunculus amphitrichus,10,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,0,Bare,10,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,0,Litter,28,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,0,Tree,2,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,0,Juncus amabilis,21,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,0,Isolepis cernua,7,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,0,Triglochin striatum,5,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,1,Bare,12,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,1,Litter,25,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,1,Tree,3,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,1,Juncus amabilis,3,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,1,Triglochin striata,3,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,1,Isolepis cernua,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,1,Bromus catharticus,2,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,1,Hypochaeris radicata,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,1,Poa labillardierei var. labillardierei ,7,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,1,Acacia verticillata,9,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,2,Bare,3,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,2,Litter,35,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,2,Tree,2,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,2,Hypochaeris radicata,3,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,2,Bromus catharticus,6,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,2,Microlaena stipoides,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,2,Poa labillardierei var. labillardierei ,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,1,2,Acacia verticillata,6,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,-1,Water,40,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,-1,Alternanthera denticulata,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,-1,Baloskion tetraphyllum subsp. tetraphyllum,10,0_1m,30/03/2023,7,Baumea tetra
Glenelg,Glenelg,Weavers,2,-1,Cycnogeton spp.,8,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,-1,Isolepis inundatus,8,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,-1,Grass spp,1,0_1m,30/03/2023,7,instream grass / Woodlands
Glenelg,Glenelg,Weavers,2,0,Bare,19,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,0,Litter,21,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,0,Isolepis cernua,26,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,0,Juncus amabilis,13,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,0,Goodenia humilis,11,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,0,Crassula spp.,3,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,0,Juncus procerus,2,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,0,Lachnagrostis filiformis s.l.,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,0,Isolepis inundatus,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,0,Triglochin striata,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,1,Bromus catharticus,9,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,1,Goodenia humilis,3,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,1,Hypochaeris radicata,6,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,1,Plantago coronopus,2,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,1,Juncus procerus,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,1,Romulea rosea,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,1,Cynodon dactylon var. dactylon,4,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,1,Poa labillardierei var. labillardierei ,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,1,Bare,24,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,1,Litter,16,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,2,Cynodon dactylon var. dactylon,12,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,2,Bromus catharticus,9,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,2,Hypochaeris radicata,2,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,2,Bare,6,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,2,Litter,34,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,2,2,Phalaris spp.,1,0_1m,30/03/2023,7,Woodlands
Glenelg,Glenelg,Weavers,3,-1,Water,40,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,-1,Ranunculus amphitrichus,8,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,-1,Cycnogeton alcockiae,18,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,-1,Lachnagrostis filiformis s.l.,2,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,-1,Juncus amabilis,5,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,0,Juncus amabilis,32,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,0,Triglochin striata,17,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,0,Lobelia anceps,1,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,0,Cynodon dactylon var. dactylon,2,0_1m,30/03/2023,7,"""Cooch. Cane grass?""; Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,0,Juncus procerus,1,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,0,Litter,40,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,1,"""Chenopod pros""",4,0_1m,30/03/2023,7,"Unsure what species this should be; Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,1,Cynodon dactylon var. dactylon,5,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,1,Juncus amabilis,7,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,1,Litter,40,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,2,Juncus amabilis,4,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,2,Cynodon dactylon var. dactylon,1,0_1m,30/03/2023,7,"""Cooch. Cane grass?""; Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,2,Litter,40,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,3,Juncus amabilis,7,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,3,Cynodon dactylon var. dactylon,5,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,3,3,Litter,40,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,4,-1,Water,40,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,4,-1,Ranunculus amphitrichus,20,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,4,-1,Cycnogeton alcockiae,12,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,4,-1,Isolepis inundatus,5,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,4,0,Juncus amabilis,19,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,4,0,Triglochin striata,21,0_1m,30/03/2023,7,"Note ""Fenced"""
Glenelg,Glenelg,Weavers,4,0,Cynodon dactylon var. dactylon,1,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,0,Bare,16,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,0,Litter,24,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,1,Bare,6,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,1,Litter,34,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,1,Triglochin striata,4,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,1,Juncus amabilis,2,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,1,Cynodon dactylon var. dactylon,1,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,2,Triglochin striata,1,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,2,Bare,5,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,2,Litter,35,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,3,Cynodon dactylon var. dactylon,2,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,3,Bare,6,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,4,3,Litter,34,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,-1,Water,15,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,-1,Bare,15,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,-1,Litter,10,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,-1,Crassula spp.,22,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,-1,Isolepis inundatus,15,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,-1,Juncus articulatus subsp. articulatus,4,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,0,Bare,28,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,0,Litter,9,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,0,Crassula spp.,3,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,0,Triglochin striata,16,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,0,Tree,3,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,1,Bare,6,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,1,Litter,34,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,1,Triglochin striata,4,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,1,Plantago coronopus,1,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,1,Juncus amabilis,2,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,2,Bare,9,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,2,Litter,30,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,2,Juncus amabilis,11,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,2,Hypochaeris radicata,1,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,2,Bromus catharticus,1,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,5,3,Tree,1,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,-1,Water,35,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,-1,Bare,5,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,-1,Limosella spp.,2,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,-1,Ricciocarpos spp.,1,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,-1,Cycnogeton procerum,2,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,-1,Ranunculus amphitrichus,1,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,0,Bare,30,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,0,Litter,10,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,0,Eragrostis infecunda,31,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,0,Carex spp.,6,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,0,Crassula spp.,1,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,1,Bare,28,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,1,Litter,12,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,1,Eragrostis infecunda,35,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,2,Bare,20,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,2,Litter,18,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,2,Eragrostis infecunda,6,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,2,Wood,2,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,3,Bare,29,0_1m,30/03/2023,7,"Note ""Tribolium at site"""
Glenelg,Glenelg,Weavers,6,3,Litter,11,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,4,Bare,22,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,4,Litter,16,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,4,Poo,2,0_1m,30/03/2023,7,
Glenelg,Glenelg,Weavers,6,4,Tribolium spp.,1,0_1m,30/03/2023,7,
