...1,Raw level (m),Qual,AHD level (m)
2018-01-30T02:00:00Z,0.643,2,0.643
2018-01-30T02:15:00Z,0.648,2,0.648
2018-01-30T02:30:00Z,0.653,2,0.653
2018-01-30T02:45:00Z,0.656,2,0.656
2018-01-30T03:00:00Z,0.659,2,0.659
2018-01-30T03:15:00Z,0.661,2,0.661
2018-01-30T03:30:00Z,0.662,2,0.662
2018-01-30T03:45:00Z,0.663,2,0.663
2018-01-30T04:00:00Z,0.663,2,0.663
2018-01-30T04:15:00Z,0.663,2,0.663
2018-01-30T04:30:00Z,0.663,2,0.663
2018-01-30T04:45:00Z,0.671,2,0.671
2018-01-30T05:00:00Z,0.684,2,0.684
2018-01-30T05:15:00Z,0.685,2,0.685
2018-01-30T05:30:00Z,0.679,2,0.679
2018-01-30T05:45:00Z,0.682,2,0.682
2018-01-30T06:00:00Z,0.682,2,0.682
2018-01-30T06:15:00Z,0.676,2,0.676
2018-01-30T06:30:00Z,0.67,2,0.67
2018-01-30T06:45:00Z,0.666,2,0.666
2018-01-30T07:00:00Z,0.665,2,0.665
2018-01-30T07:15:00Z,0.66,2,0.66
2018-01-30T07:30:00Z,0.655,2,0.655
2018-01-30T07:45:00Z,0.648,2,0.648
2018-01-30T08:00:00Z,0.642,2,0.642
2018-01-30T08:15:00Z,0.637,2,0.637
2018-01-30T08:30:00Z,0.633,2,0.633
2018-01-30T08:45:00Z,0.629,2,0.629
2018-01-30T09:00:00Z,0.625,2,0.625
2018-01-30T09:15:00Z,0.624,2,0.624
2018-01-30T09:30:00Z,0.622,2,0.622
2018-01-30T09:45:00Z,0.62,2,0.62
2018-01-30T10:00:00Z,0.618,2,0.618
2018-01-30T10:15:00Z,0.615,2,0.615
2018-01-30T10:30:00Z,0.613,2,0.613
2018-01-30T10:45:00Z,0.611,2,0.611
2018-01-30T11:00:00Z,0.609,2,0.609
2018-01-30T11:15:00Z,0.608,2,0.608
2018-01-30T11:30:00Z,0.607,2,0.607
2018-01-30T11:45:00Z,0.607,2,0.607
2018-01-30T12:00:00Z,0.607,2,0.607
2018-01-30T12:15:00Z,0.607,2,0.607
2018-01-30T12:30:00Z,0.607,2,0.607
2018-01-30T12:45:00Z,0.607,2,0.607
2018-01-30T13:00:00Z,0.608,2,0.608
2018-01-30T13:15:00Z,0.609,2,0.609
2018-01-30T13:30:00Z,0.611,2,0.611
2018-01-30T13:45:00Z,0.613,2,0.613
2018-01-30T14:00:00Z,0.614,2,0.614
2018-01-30T14:15:00Z,0.615,2,0.615
2018-01-30T14:30:00Z,0.617,2,0.617
2018-01-30T14:45:00Z,0.618,2,0.618
2018-01-30T15:00:00Z,0.619,2,0.619
2018-01-30T15:15:00Z,0.62,2,0.62
2018-01-30T15:30:00Z,0.621,2,0.621
2018-01-30T15:45:00Z,0.621,2,0.621
2018-01-30T16:00:00Z,0.622,2,0.622
2018-01-30T16:15:00Z,0.622,2,0.622
2018-01-30T16:30:00Z,0.623,2,0.623
2018-01-30T16:45:00Z,0.623,2,0.623
2018-01-30T17:00:00Z,0.623,2,0.623
2018-01-30T17:15:00Z,0.623,2,0.623
2018-01-30T17:30:00Z,0.623,2,0.623
2018-01-30T17:45:00Z,0.624,2,0.624
2018-01-30T18:00:00Z,0.624,2,0.624
2018-01-30T18:15:00Z,0.624,2,0.624
2018-01-30T18:30:00Z,0.624,2,0.624
2018-01-30T18:45:00Z,0.624,2,0.624
2018-01-30T19:00:00Z,0.624,2,0.624
2018-01-30T19:15:00Z,0.625,2,0.625
2018-01-30T19:30:00Z,0.625,2,0.625
2018-01-30T19:45:00Z,0.626,2,0.626
2018-01-30T20:00:00Z,0.626,2,0.626
2018-01-30T20:15:00Z,0.627,2,0.627
2018-01-30T20:30:00Z,0.628,2,0.628
2018-01-30T20:45:00Z,0.629,2,0.629
2018-01-30T21:00:00Z,0.63,2,0.63
2018-01-30T21:15:00Z,0.631,2,0.631
2018-01-30T21:30:00Z,0.632,2,0.632
2018-01-30T21:45:00Z,0.633,2,0.633
2018-01-30T22:00:00Z,0.634,2,0.634
2018-01-30T22:15:00Z,0.636,2,0.636
2018-01-30T22:30:00Z,0.637,2,0.637
2018-01-30T22:45:00Z,0.638,2,0.638
2018-01-30T23:00:00Z,0.64,2,0.64
2018-01-30T23:15:00Z,0.641,2,0.641
2018-01-30T23:30:00Z,0.643,2,0.643
2018-01-30T23:45:00Z,0.644,2,0.644
2018-01-31T00:00:00Z,0.645,2,0.645
2018-01-31T00:15:00Z,0.646,2,0.646
2018-01-31T00:30:00Z,0.647,2,0.647
2018-01-31T00:45:00Z,0.648,2,0.648
2018-01-31T01:00:00Z,0.649,2,0.649
2018-01-31T01:15:00Z,0.65,2,0.65
2018-01-31T01:30:00Z,0.651,2,0.651
2018-01-31T01:45:00Z,0.652,2,0.652
2018-01-31T02:00:00Z,0.652,2,0.652
2018-01-31T02:15:00Z,0.653,2,0.653
2018-01-31T02:30:00Z,0.653,2,0.653
2018-01-31T02:45:00Z,0.653,2,0.653
2018-01-31T03:00:00Z,0.654,2,0.654
2018-01-31T03:15:00Z,0.654,2,0.654
2018-01-31T03:30:00Z,0.654,2,0.654
2018-01-31T03:45:00Z,0.654,2,0.654
2018-01-31T04:00:00Z,0.654,2,0.654
2018-01-31T04:15:00Z,0.654,2,0.654
2018-01-31T04:30:00Z,0.654,2,0.654
2018-01-31T04:45:00Z,0.653,2,0.653
2018-01-31T05:00:00Z,0.653,2,0.653
2018-01-31T05:15:00Z,0.652,2,0.652
2018-01-31T05:30:00Z,0.651,2,0.651
2018-01-31T05:45:00Z,0.65,2,0.65
2018-01-31T06:00:00Z,0.649,2,0.649
2018-01-31T06:15:00Z,0.648,2,0.648
2018-01-31T06:30:00Z,0.648,2,0.648
2018-01-31T06:45:00Z,0.646,2,0.646
2018-01-31T07:00:00Z,0.645,2,0.645
2018-01-31T07:15:00Z,0.644,2,0.644
2018-01-31T07:30:00Z,0.643,2,0.643
2018-01-31T07:45:00Z,0.642,2,0.642
2018-01-31T08:00:00Z,0.641,2,0.641
2018-01-31T08:15:00Z,0.64,2,0.64
2018-01-31T08:30:00Z,0.638,2,0.638
2018-01-31T08:45:00Z,0.637,2,0.637
2018-01-31T09:00:00Z,0.636,2,0.636
2018-01-31T09:15:00Z,0.635,2,0.635
2018-01-31T09:30:00Z,0.634,2,0.634
2018-01-31T09:45:00Z,0.633,2,0.633
2018-01-31T10:00:00Z,0.632,2,0.632
2018-01-31T10:15:00Z,0.631,2,0.631
2018-01-31T10:30:00Z,0.63,2,0.63
2018-01-31T10:45:00Z,0.629,2,0.629
2018-01-31T11:00:00Z,0.628,2,0.628
2018-01-31T11:15:00Z,0.627,2,0.627
2018-01-31T11:30:00Z,0.626,2,0.626
2018-01-31T11:45:00Z,0.626,2,0.626
2018-01-31T12:00:00Z,0.625,2,0.625
2018-01-31T12:15:00Z,0.624,2,0.624
2018-01-31T12:30:00Z,0.624,2,0.624
2018-01-31T12:45:00Z,0.624,2,0.624
2018-01-31T13:00:00Z,0.624,2,0.624
2018-01-31T13:15:00Z,0.624,2,0.624
2018-01-31T13:30:00Z,0.624,2,0.624
2018-01-31T13:45:00Z,0.624,2,0.624
2018-01-31T14:00:00Z,0.624,2,0.624
2018-01-31T14:15:00Z,0.624,2,0.624
2018-01-31T14:30:00Z,0.624,2,0.624
2018-01-31T14:45:00Z,0.624,2,0.624
2018-01-31T15:00:00Z,0.623,2,0.623
2018-01-31T15:15:00Z,0.623,2,0.623
2018-01-31T15:30:00Z,0.623,2,0.623
2018-01-31T15:45:00Z,0.623,2,0.623
2018-01-31T16:00:00Z,0.623,2,0.623
2018-01-31T16:15:00Z,0.622,2,0.622
2018-01-31T16:30:00Z,0.622,2,0.622
2018-01-31T16:45:00Z,0.622,2,0.622
2018-01-31T17:00:00Z,0.62,2,0.62
2018-01-31T17:15:00Z,0.62,2,0.62
2018-01-31T17:30:00Z,0.619,2,0.619
2018-01-31T17:45:00Z,0.619,2,0.619
2018-01-31T18:00:00Z,0.618,2,0.618
2018-01-31T18:15:00Z,0.618,2,0.618
2018-01-31T18:30:00Z,0.617,2,0.617
2018-01-31T18:45:00Z,0.616,2,0.616
2018-01-31T19:00:00Z,0.615,2,0.615
2018-01-31T19:15:00Z,0.614,2,0.614
2018-01-31T19:30:00Z,0.613,2,0.613
2018-01-31T19:45:00Z,0.612,2,0.612
2018-01-31T20:00:00Z,0.611,2,0.611
2018-01-31T20:15:00Z,0.61,2,0.61
2018-01-31T20:30:00Z,0.609,2,0.609
2018-01-31T20:45:00Z,0.608,2,0.608
2018-01-31T21:00:00Z,0.607,2,0.607
2018-01-31T21:15:00Z,0.606,2,0.606
2018-01-31T21:30:00Z,0.605,2,0.605
2018-01-31T21:45:00Z,0.604,2,0.604
2018-01-31T22:00:00Z,0.603,2,0.603
2018-01-31T22:15:00Z,0.602,2,0.602
2018-01-31T22:30:00Z,0.6,2,0.6
2018-01-31T22:45:00Z,0.599,2,0.599
2018-01-31T23:00:00Z,0.597,2,0.597
2018-01-31T23:15:00Z,0.596,2,0.596
2018-01-31T23:30:00Z,0.595,2,0.595
2018-01-31T23:45:00Z,0.594,2,0.594
2018-02-01T00:00:00Z,0.592,2,0.592
2018-02-01T00:15:00Z,0.591,2,0.591
2018-02-01T00:30:00Z,0.589,2,0.589
2018-02-01T00:45:00Z,0.588,2,0.588
2018-02-01T01:00:00Z,0.586,2,0.586
2018-02-01T01:15:00Z,0.585,2,0.585
2018-02-01T01:30:00Z,0.583,2,0.583
2018-02-01T01:45:00Z,0.581,2,0.581
2018-02-01T02:00:00Z,0.58,2,0.58
2018-02-01T02:15:00Z,0.578,2,0.578
2018-02-01T02:30:00Z,0.576,2,0.576
2018-02-01T02:45:00Z,0.575,2,0.575
2018-02-01T03:00:00Z,0.573,2,0.573
2018-02-01T03:15:00Z,0.571,2,0.571
2018-02-01T03:30:00Z,0.569,2,0.569
2018-02-01T03:45:00Z,0.568,2,0.568
2018-02-01T04:00:00Z,0.566,2,0.566
2018-02-01T04:15:00Z,0.564,2,0.564
2018-02-01T04:30:00Z,0.562,2,0.562
2018-02-01T04:45:00Z,0.561,2,0.561
2018-02-01T05:00:00Z,0.559,2,0.559
2018-02-01T05:15:00Z,0.558,2,0.558
2018-02-01T05:30:00Z,0.556,2,0.556
2018-02-01T05:45:00Z,0.554,2,0.554
2018-02-01T06:00:00Z,0.553,2,0.553
2018-02-01T06:15:00Z,0.551,2,0.551
2018-02-01T06:30:00Z,0.55,2,0.55
2018-02-01T06:45:00Z,0.548,2,0.548
2018-02-01T07:00:00Z,0.547,2,0.547
2018-02-01T07:15:00Z,0.546,2,0.546
2018-02-01T07:30:00Z,0.545,2,0.545
2018-02-01T07:45:00Z,0.544,2,0.544
2018-02-01T08:00:00Z,0.543,2,0.543
2018-02-01T08:15:00Z,0.541,2,0.541
2018-02-01T08:30:00Z,0.541,2,0.541
2018-02-01T08:45:00Z,0.54,2,0.54
2018-02-01T09:00:00Z,0.539,2,0.539
2018-02-01T09:15:00Z,0.538,2,0.538
2018-02-01T09:30:00Z,0.537,2,0.537
2018-02-01T09:45:00Z,0.537,2,0.537
2018-02-01T10:00:00Z,0.536,2,0.536
2018-02-01T10:15:00Z,0.535,2,0.535
2018-02-01T10:30:00Z,0.535,2,0.535
2018-02-01T10:45:00Z,0.534,2,0.534
2018-02-01T11:00:00Z,0.534,2,0.534
2018-02-01T11:15:00Z,0.533,2,0.533
2018-02-01T11:30:00Z,0.533,2,0.533
2018-02-01T11:45:00Z,0.533,2,0.533
2018-02-01T12:00:00Z,0.533,2,0.533
2018-02-01T12:15:00Z,0.532,2,0.532
2018-02-01T12:30:00Z,0.532,2,0.532
2018-02-01T12:45:00Z,0.532,2,0.532
2018-02-01T13:00:00Z,0.532,2,0.532
2018-02-01T13:15:00Z,0.532,2,0.532
2018-02-01T13:30:00Z,0.532,2,0.532
2018-02-01T13:45:00Z,0.533,2,0.533
2018-02-01T14:00:00Z,0.533,2,0.533
2018-02-01T14:15:00Z,0.534,2,0.534
2018-02-01T14:30:00Z,0.535,2,0.535
2018-02-01T14:45:00Z,0.536,2,0.536
2018-02-01T15:00:00Z,0.537,2,0.537
2018-02-01T15:15:00Z,0.538,2,0.538
2018-02-01T15:30:00Z,0.539,2,0.539
2018-02-01T15:45:00Z,0.541,2,0.541
2018-02-01T16:00:00Z,0.542,2,0.542
2018-02-01T16:15:00Z,0.544,2,0.544
2018-02-01T16:30:00Z,0.545,2,0.545
2018-02-01T16:45:00Z,0.547,2,0.547
2018-02-01T17:00:00Z,0.549,2,0.549
2018-02-01T17:15:00Z,0.55,2,0.55
2018-02-01T17:30:00Z,0.553,2,0.553
2018-02-01T17:45:00Z,0.554,2,0.554
2018-02-01T18:00:00Z,0.557,2,0.557
2018-02-01T18:15:00Z,0.559,2,0.559
2018-02-01T18:30:00Z,0.561,2,0.561
2018-02-01T18:45:00Z,0.563,2,0.563
2018-02-01T19:00:00Z,0.566,2,0.566
2018-02-01T19:15:00Z,0.568,2,0.568
2018-02-01T19:30:00Z,0.57,2,0.57
2018-02-01T19:45:00Z,0.573,2,0.573
2018-02-01T20:00:00Z,0.575,2,0.575
2018-02-01T20:15:00Z,0.578,2,0.578
2018-02-01T20:30:00Z,0.581,2,0.581
2018-02-01T20:45:00Z,0.583,2,0.583
2018-02-01T21:00:00Z,0.586,2,0.586
2018-02-01T21:15:00Z,0.588,2,0.588
2018-02-01T21:30:00Z,0.591,2,0.591
2018-02-01T21:45:00Z,0.593,2,0.593
2018-02-01T22:00:00Z,0.595,2,0.595
2018-02-01T22:15:00Z,0.597,2,0.597
2018-02-01T22:30:00Z,0.599,2,0.599
2018-02-01T22:45:00Z,0.601,2,0.601
2018-02-01T23:00:00Z,0.603,2,0.603
2018-02-01T23:15:00Z,0.605,2,0.605
2018-02-01T23:30:00Z,0.606,2,0.606
2018-02-01T23:45:00Z,0.608,2,0.608
2018-02-02T00:00:00Z,0.609,2,0.609
2018-02-02T00:15:00Z,0.61,2,0.61
2018-02-02T00:30:00Z,0.611,2,0.611
2018-02-02T00:45:00Z,0.612,2,0.612
2018-02-02T01:00:00Z,0.613,2,0.613
2018-02-02T01:15:00Z,0.614,2,0.614
2018-02-02T01:30:00Z,0.615,2,0.615
2018-02-02T01:45:00Z,0.615,2,0.615
2018-02-02T02:00:00Z,0.616,2,0.616
2018-02-02T02:15:00Z,0.616,2,0.616
2018-02-02T02:30:00Z,0.616,2,0.616
2018-02-02T02:45:00Z,0.616,2,0.616
2018-02-02T03:00:00Z,0.616,2,0.616
2018-02-02T03:15:00Z,0.616,2,0.616
2018-02-02T03:30:00Z,0.616,2,0.616
2018-02-02T03:45:00Z,0.616,2,0.616
2018-02-02T04:00:00Z,0.616,2,0.616
2018-02-02T04:15:00Z,0.615,2,0.615
2018-02-02T04:30:00Z,0.615,2,0.615
2018-02-02T04:45:00Z,0.614,2,0.614
2018-02-02T05:00:00Z,0.613,2,0.613
2018-02-02T05:15:00Z,0.61,2,0.61
2018-02-02T05:30:00Z,0.609,2,0.609
2018-02-02T05:45:00Z,0.608,2,0.608
2018-02-02T06:00:00Z,0.607,2,0.607
2018-02-02T06:15:00Z,0.606,2,0.606
2018-02-02T06:30:00Z,0.605,2,0.605
2018-02-02T06:45:00Z,0.603,2,0.603
2018-02-02T07:00:00Z,0.602,2,0.602
2018-02-02T07:15:00Z,0.6,2,0.6
2018-02-02T07:30:00Z,0.599,2,0.599
2018-02-02T07:45:00Z,0.597,2,0.597
2018-02-02T08:00:00Z,0.595,2,0.595
2018-02-02T08:15:00Z,0.594,2,0.594
2018-02-02T08:30:00Z,0.592,2,0.592
2018-02-02T08:45:00Z,0.591,2,0.591
2018-02-02T09:00:00Z,0.589,2,0.589
2018-02-02T09:15:00Z,0.587,2,0.587
2018-02-02T09:30:00Z,0.585,2,0.585
2018-02-02T09:45:00Z,0.583,2,0.583
2018-02-02T10:00:00Z,0.581,2,0.581
2018-02-02T10:15:00Z,0.58,2,0.58
2018-02-02T10:30:00Z,0.578,2,0.578
2018-02-02T10:45:00Z,0.576,2,0.576
2018-02-02T11:00:00Z,0.574,2,0.574
2018-02-02T11:15:00Z,0.572,2,0.572
2018-02-02T11:30:00Z,0.57,2,0.57
2018-02-02T11:45:00Z,0.569,2,0.569
2018-02-02T12:00:00Z,0.567,2,0.567
2018-02-02T12:15:00Z,0.565,2,0.565
2018-02-02T12:30:00Z,0.563,2,0.563
2018-02-02T12:45:00Z,0.562,2,0.562
2018-02-02T13:00:00Z,0.56,2,0.56
2018-02-02T13:15:00Z,0.559,2,0.559
2018-02-02T13:30:00Z,0.557,2,0.557
2018-02-02T13:45:00Z,0.556,2,0.556
2018-02-02T14:00:00Z,0.554,2,0.554
2018-02-02T14:15:00Z,0.552,2,0.552
2018-02-02T14:30:00Z,0.551,2,0.551
2018-02-02T14:45:00Z,0.55,2,0.55
2018-02-02T15:00:00Z,0.548,2,0.548
2018-02-02T15:15:00Z,0.547,2,0.547
2018-02-02T15:30:00Z,0.546,2,0.546
2018-02-02T15:45:00Z,0.544,2,0.544
2018-02-02T16:00:00Z,0.543,2,0.543
2018-02-02T16:15:00Z,0.542,2,0.542
2018-02-02T16:30:00Z,0.541,2,0.541
2018-02-02T16:45:00Z,0.539,2,0.539
2018-02-02T17:00:00Z,0.538,2,0.538
2018-02-02T17:15:00Z,0.537,2,0.537
2018-02-02T17:30:00Z,0.536,2,0.536
2018-02-02T17:45:00Z,0.535,2,0.535
2018-02-02T18:00:00Z,0.534,2,0.534
2018-02-02T18:15:00Z,0.533,2,0.533
2018-02-02T18:30:00Z,0.532,2,0.532
2018-02-02T18:45:00Z,0.531,2,0.531
2018-02-02T19:00:00Z,0.531,2,0.531
2018-02-02T19:15:00Z,0.53,2,0.53
2018-02-02T19:30:00Z,0.529,2,0.529
2018-02-02T19:45:00Z,0.528,2,0.528
2018-02-02T20:00:00Z,0.527,2,0.527
2018-02-02T20:15:00Z,0.527,2,0.527
2018-02-02T20:30:00Z,0.526,2,0.526
2018-02-02T20:45:00Z,0.525,2,0.525
2018-02-02T21:00:00Z,0.525,2,0.525
2018-02-02T21:15:00Z,0.524,2,0.524
2018-02-02T21:30:00Z,0.523,2,0.523
2018-02-02T21:45:00Z,0.522,2,0.522
2018-02-02T22:00:00Z,0.522,2,0.522
2018-02-02T22:15:00Z,0.521,2,0.521
2018-02-02T22:30:00Z,0.521,2,0.521
2018-02-02T22:45:00Z,0.52,2,0.52
2018-02-02T23:00:00Z,0.519,2,0.519
2018-02-02T23:15:00Z,0.519,2,0.519
2018-02-02T23:30:00Z,0.518,2,0.518
2018-02-02T23:45:00Z,0.517,2,0.517
2018-02-03T00:00:00Z,0.516,2,0.516
2018-02-03T00:15:00Z,0.515,2,0.515
2018-02-03T00:30:00Z,0.515,2,0.515
2018-02-03T00:45:00Z,0.514,2,0.514
2018-02-03T01:00:00Z,0.513,2,0.513
2018-02-03T01:15:00Z,0.512,2,0.512
2018-02-03T01:30:00Z,0.511,2,0.511
2018-02-03T01:45:00Z,0.51,2,0.51
2018-02-03T02:00:00Z,0.509,2,0.509
2018-02-03T02:15:00Z,0.508,2,0.508
2018-02-03T02:30:00Z,0.507,2,0.507
2018-02-03T02:45:00Z,0.506,2,0.506
2018-02-03T03:00:00Z,0.505,2,0.505
2018-02-03T03:15:00Z,0.504,2,0.504
2018-02-03T03:30:00Z,0.502,2,0.502
2018-02-03T03:45:00Z,0.501,2,0.501
2018-02-03T04:00:00Z,0.5,2,0.5
2018-02-03T04:15:00Z,0.499,2,0.499
2018-02-03T04:30:00Z,0.497,2,0.497
2018-02-03T04:45:00Z,0.496,2,0.496
2018-02-03T05:00:00Z,0.495,2,0.495
2018-02-03T05:15:00Z,0.493,2,0.493
2018-02-03T05:30:00Z,0.492,2,0.492
2018-02-03T05:45:00Z,0.491,2,0.491
2018-02-03T06:00:00Z,0.489,2,0.489
2018-02-03T06:15:00Z,0.488,2,0.488
2018-02-03T06:30:00Z,0.487,2,0.487
2018-02-03T06:45:00Z,0.486,2,0.486
2018-02-03T07:00:00Z,0.484,2,0.484
2018-02-03T07:15:00Z,0.483,2,0.483
2018-02-03T07:30:00Z,0.482,2,0.482
2018-02-03T07:45:00Z,0.48,2,0.48
2018-02-03T08:00:00Z,0.479,2,0.479
2018-02-03T08:15:00Z,0.478,2,0.478
2018-02-03T08:30:00Z,0.477,2,0.477
2018-02-03T08:45:00Z,0.476,2,0.476
2018-02-03T09:00:00Z,0.475,2,0.475
2018-02-03T09:15:00Z,0.474,2,0.474
2018-02-03T09:30:00Z,0.472,2,0.472
2018-02-03T09:45:00Z,0.471,2,0.471
2018-02-03T10:00:00Z,0.47,2,0.47
2018-02-03T10:15:00Z,0.469,2,0.469
2018-02-03T10:30:00Z,0.468,2,0.468
2018-02-03T10:45:00Z,0.467,2,0.467
2018-02-03T11:00:00Z,0.466,2,0.466
2018-02-03T11:15:00Z,0.465,2,0.465
2018-02-03T11:30:00Z,0.464,2,0.464
2018-02-03T11:45:00Z,0.463,2,0.463
2018-02-03T12:00:00Z,0.462,2,0.462
2018-02-03T12:15:00Z,0.46,2,0.46
2018-02-03T12:30:00Z,0.459,2,0.459
2018-02-03T12:45:00Z,0.458,2,0.458
2018-02-03T13:00:00Z,0.457,2,0.457
2018-02-03T13:15:00Z,0.456,2,0.456
2018-02-03T13:30:00Z,0.455,2,0.455
2018-02-03T13:45:00Z,0.454,2,0.454
2018-02-03T14:00:00Z,0.452,2,0.452
2018-02-03T14:15:00Z,0.451,2,0.451
2018-02-03T14:30:00Z,0.451,2,0.451
2018-02-03T14:45:00Z,0.45,2,0.45
2018-02-03T15:00:00Z,0.449,2,0.449
2018-02-03T15:15:00Z,0.448,2,0.448
2018-02-03T15:30:00Z,0.447,2,0.447
2018-02-03T15:45:00Z,0.446,2,0.446
2018-02-03T16:00:00Z,0.445,2,0.445
2018-02-03T16:15:00Z,0.445,2,0.445
2018-02-03T16:30:00Z,0.444,2,0.444
2018-02-03T16:45:00Z,0.443,2,0.443
2018-02-03T17:00:00Z,0.443,2,0.443
2018-02-03T17:15:00Z,0.442,2,0.442
2018-02-03T17:30:00Z,0.441,2,0.441
2018-02-03T17:45:00Z,0.441,2,0.441
2018-02-03T18:00:00Z,0.44,2,0.44
2018-02-03T18:15:00Z,0.44,2,0.44
2018-02-03T18:30:00Z,0.439,2,0.439
2018-02-03T18:45:00Z,0.439,2,0.439
2018-02-03T19:00:00Z,0.438,2,0.438
2018-02-03T19:15:00Z,0.438,2,0.438
2018-02-03T19:30:00Z,0.437,2,0.437
2018-02-03T19:45:00Z,0.437,2,0.437
2018-02-03T20:00:00Z,0.437,2,0.437
2018-02-03T20:15:00Z,0.436,2,0.436
2018-02-03T20:30:00Z,0.436,2,0.436
2018-02-03T20:45:00Z,0.435,2,0.435
2018-02-03T21:00:00Z,0.435,2,0.435
2018-02-03T21:15:00Z,0.434,2,0.434
2018-02-03T21:30:00Z,0.434,2,0.434
2018-02-03T21:45:00Z,0.433,2,0.433
2018-02-03T22:00:00Z,0.433,2,0.433
2018-02-03T22:15:00Z,0.432,2,0.432
2018-02-03T22:30:00Z,0.432,2,0.432
2018-02-03T22:45:00Z,0.431,2,0.431
2018-02-03T23:00:00Z,0.431,2,0.431
2018-02-03T23:15:00Z,0.431,2,0.431
2018-02-03T23:30:00Z,0.43,2,0.43
2018-02-03T23:45:00Z,0.429,2,0.429
2018-02-04T00:00:00Z,0.429,2,0.429
2018-02-04T00:15:00Z,0.429,2,0.429
2018-02-04T00:30:00Z,0.429,2,0.429
2018-02-04T00:45:00Z,0.429,2,0.429
2018-02-04T01:00:00Z,0.428,2,0.428
2018-02-04T01:15:00Z,0.428,2,0.428
2018-02-04T01:30:00Z,0.427,2,0.427
2018-02-04T01:45:00Z,0.427,2,0.427
2018-02-04T02:00:00Z,0.426,2,0.426
2018-02-04T02:15:00Z,0.426,2,0.426
2018-02-04T02:30:00Z,0.425,2,0.425
2018-02-04T02:45:00Z,0.425,2,0.425
2018-02-04T03:00:00Z,0.424,2,0.424
2018-02-04T03:15:00Z,0.424,2,0.424
2018-02-04T03:30:00Z,0.423,2,0.423
2018-02-04T03:45:00Z,0.422,2,0.422
2018-02-04T04:00:00Z,0.422,2,0.422
2018-02-04T04:15:00Z,0.421,2,0.421
2018-02-04T04:30:00Z,0.42,2,0.42
2018-02-04T04:45:00Z,0.42,2,0.42
2018-02-04T05:00:00Z,0.419,2,0.419
2018-02-04T05:15:00Z,0.419,2,0.419
2018-02-04T05:30:00Z,0.418,2,0.418
2018-02-04T05:45:00Z,0.417,2,0.417
2018-02-04T06:00:00Z,0.417,2,0.417
2018-02-04T06:15:00Z,0.416,2,0.416
2018-02-04T06:30:00Z,0.415,2,0.415
2018-02-04T06:45:00Z,0.415,2,0.415
2018-02-04T07:00:00Z,0.414,2,0.414
2018-02-04T07:15:00Z,0.414,2,0.414
2018-02-04T07:30:00Z,0.413,2,0.413
2018-02-04T07:45:00Z,0.413,2,0.413
2018-02-04T08:00:00Z,0.412,2,0.412
2018-02-04T08:15:00Z,0.412,2,0.412
2018-02-04T08:30:00Z,0.411,2,0.411
2018-02-04T08:45:00Z,0.411,2,0.411
2018-02-04T09:00:00Z,0.41,2,0.41
2018-02-04T09:15:00Z,0.41,2,0.41
2018-02-04T09:30:00Z,0.41,2,0.41
2018-02-04T09:45:00Z,0.409,2,0.409
2018-02-04T10:00:00Z,0.409,2,0.409
2018-02-04T10:15:00Z,0.408,2,0.408
2018-02-04T10:30:00Z,0.408,2,0.408
2018-02-04T10:45:00Z,0.408,2,0.408
2018-02-04T11:00:00Z,0.407,2,0.407
2018-02-04T11:15:00Z,0.407,2,0.407
2018-02-04T11:30:00Z,0.407,2,0.407
2018-02-04T11:45:00Z,0.407,2,0.407
2018-02-04T12:00:00Z,0.407,2,0.407
2018-02-04T12:15:00Z,0.406,2,0.406
2018-02-04T12:30:00Z,0.406,2,0.406
2018-02-04T12:45:00Z,0.406,2,0.406
2018-02-04T13:00:00Z,0.406,2,0.406
2018-02-04T13:15:00Z,0.406,2,0.406
2018-02-04T13:30:00Z,0.406,2,0.406
2018-02-04T13:45:00Z,0.406,2,0.406
2018-02-04T14:00:00Z,0.406,2,0.406
2018-02-04T14:15:00Z,0.406,2,0.406
2018-02-04T14:30:00Z,0.406,2,0.406
2018-02-04T14:45:00Z,0.406,2,0.406
2018-02-04T15:00:00Z,0.405,2,0.405
2018-02-04T15:15:00Z,0.405,2,0.405
2018-02-04T15:30:00Z,0.405,2,0.405
2018-02-04T15:45:00Z,0.405,2,0.405
2018-02-04T16:00:00Z,0.405,2,0.405
2018-02-04T16:15:00Z,0.405,2,0.405
2018-02-04T16:30:00Z,0.406,2,0.406
2018-02-04T16:45:00Z,0.406,2,0.406
2018-02-04T17:00:00Z,0.407,2,0.407
2018-02-04T17:15:00Z,0.407,2,0.407
2018-02-04T17:30:00Z,0.408,2,0.408
2018-02-04T17:45:00Z,0.408,2,0.408
2018-02-04T18:00:00Z,0.409,2,0.409
2018-02-04T18:15:00Z,0.409,2,0.409
2018-02-04T18:30:00Z,0.41,2,0.41
2018-02-04T18:45:00Z,0.41,2,0.41
2018-02-04T19:00:00Z,0.41,2,0.41
2018-02-04T19:15:00Z,0.41,2,0.41
2018-02-04T19:30:00Z,0.41,2,0.41
2018-02-04T19:45:00Z,0.41,2,0.41
2018-02-04T20:00:00Z,0.41,2,0.41
2018-02-04T20:15:00Z,0.41,2,0.41
2018-02-04T20:30:00Z,0.41,2,0.41
2018-02-04T20:45:00Z,0.41,2,0.41
2018-02-04T21:00:00Z,0.41,2,0.41
2018-02-04T21:15:00Z,0.41,2,0.41
2018-02-04T21:30:00Z,0.41,2,0.41
